npm verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
npm http fetch GET 200 https://registry.npmjs.org/array-flatten 42ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/utils-merge 52ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@whatwg-node%2fpromise-helpers 1313ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/validator 358ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/setprototypeof 77ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@envelop%2fcore 1580ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/libphonenumber-js 333ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@graphql-tools%2futils 1816ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/path-to-regexp 479ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/atomic-sleep 419ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/real-require 412ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/sonic-boom 436ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/thread-stream 389ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types%2fvalidator 785ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@graphql-tools%2futils 2018ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@ai-sdk%2fgateway 877ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@graphql-yoga%2fsubscription 1978ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/minimist 150ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/pump 233ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/process-warning 296ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/pino-abstract-transport 286ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/on-exit-leak-free 309ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/pino-std-serializers 304ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/quick-format-unescaped 298ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/strip-json-comments 37ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/readable-stream 50ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@pinojs%2fredact 778ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/safe-stable-stringify 493ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/help-me 439ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/joycon 460ms (cache miss)
npm http cache https://registry.npmjs.org/@graphql-yoga%2fsubscription 20ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/colorette 357ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/dateformat 348ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fast-copy 363ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/secure-json-parse 329ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fast-safe-stringify 329ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/semver 350ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/graphql-query-complexity 314ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@types%2fsemver 572ms (cache revalidated)
npm http cache https://registry.npmjs.org/react 19ms (cache hit)
npm http cache https://registry.npmjs.org/react-dom 25ms (cache hit)
npm http cache https://registry.npmjs.org/typescript 36ms (cache hit)
npm http cache https://registry.npmjs.org/@langchain%2fcore 79ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/@types%2fjson-schema 60ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/p-retry 306ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@langchain%2fprotocol 730ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@langchain%2flanggraph-checkpoint 730ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@langchain%2flanggraph 739ms (cache miss)
npm http cache https://registry.npmjs.org/zod 12ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/json-schema 290ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/ecdsa-sig-formatter 52ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/jws 52ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/gaxios 102ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/google-logging-utils 299ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/base64-js 858ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/wonka 320ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/wonka 336ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@0no-co%2fgraphql.web 720ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lit-element 336ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lit-html 358ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@lit%2freactive-element 718ms (cache miss)
npm http cache https://registry.npmjs.org/react 18ms (cache hit)
npm http cache https://registry.npmjs.org/@whatwg-node%2fpromise-helpers 7ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/cross-inspect 367ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@graphql-typed-document-node%2fcore 717ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@floating-ui%2freact-dom 230ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/tabbable 318ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@floating-ui%2futils 324ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/react-aria 590ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-aria 744ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@react-types%2fshared 1037ms (cache miss)
npm http cache https://registry.npmjs.org/react-dom 23ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/@floating-ui%2fdom 537ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@floating-ui%2fcore 638ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@opentelemetry%2fexporter-trace-otlp-proto 702ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@opentelemetry%2fsdk-trace-base 436ms (cache miss)
npm http cache https://registry.npmjs.org/openai 16ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/p-timeout 754ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/is-network-error 293ms (cache miss)
npm http cache https://registry.npmjs.org/@types%2freact 10ms (cache hit)
npm http cache https://registry.npmjs.org/react 30ms (cache hit)
npm http cache https://registry.npmjs.org/zod 14ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/@rollup%2frollup-darwin-x64 562ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@rollup%2frollup-linux-x64-gnu 597ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@rollup%2frollup-win32-x64-msvc 216ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@rollup%2frollup-darwin-arm64 819ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@oven%2fbun-darwin-aarch64 1007ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@rollup%2frollup-linux-arm64-gnu 320ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@oven%2fbun-linux-x64-musl 1197ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@oven%2fbun-linux-aarch64-musl 1213ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@oven%2fbun-linux-aarch64 1284ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@oven%2fbun-windows-x64 1295ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@oven%2fbun-darwin-x64 1338ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@oven%2fbun-linux-x64-baseline 1353ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@rollup%2frollup-win32-arm64-msvc 347ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@oven%2fbun-linux-x64 1372ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@oven%2fbun-windows-x64-baseline 770ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@oven%2fbun-darwin-x64-baseline 1212ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@oven%2fbun-linux-x64-musl-baseline 779ms (cache miss)
npm http cache https://registry.npmjs.org/@types%2fnode 99ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/@vitejs%2fdevtools 872ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/jiti 129ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/less 947ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/sass-embedded 98ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/stylus 50ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/sugarss 121ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/terser 182ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/yaml 366ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@rolldown%2fplugin-babel 724ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@babel%2fcore 819ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@babel%2fplugin-transform-runtime 984ms (cache updated)
npm http cache https://registry.npmjs.org/@babel%2fruntime 17ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/rolldown 237ms (cache updated)
npm http cache https://registry.npmjs.org/babel-plugin-react-compiler 119ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/rollup 725ms (cache updated)
npm http cache https://registry.npmjs.org/rolldown 57ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/readdirp 181ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss 184ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/tinyglobby 190ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/picomatch 192ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2flinux-x64 199ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fwin32-x64 268ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@rolldown%2fpluginutils 286ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2faix-ppc64 317ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fdarwin-x64 320ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2flinux-ia32 222ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fnetbsd-x64 236ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2flinux-arm 492ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2ffreebsd-x64 223ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2flinux-ppc64 188ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2flinux-arm64 219ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fandroid-arm 374ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fandroid-x64 486ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fwin32-ia32 503ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fsunos-x64 766ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fnetbsd-arm64 387ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2flinux-s390x 490ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2ffreebsd-arm64 379ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2flinux-loong64 325ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2flinux-riscv64 501ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fandroid-arm64 722ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fdarwin-arm64 740ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fopenbsd-x64 834ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/is-path-inside 347ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/fast-glob 356ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2flinux-mips64el 637ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/is-inside-container 178ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/default-browser 194ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fopenbsd-arm64 746ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/chownr 43ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/slash 311ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/minipass 74ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/yallist 51ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@sindresorhus%2fmerge-streams 759ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/define-lazy-prop 434ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/unicorn-magic 448ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/is-in-ssh 436ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/powershell-utils 296ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/wsl-utils 285ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fopenharmony-arm64 849ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/minizlib 292ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/micromatch 295ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@isaacs%2ffs-minipass 694ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@esbuild%2fwin32-arm64 1734ms (cache updated)
npm http cache https://registry.npmjs.org/@types%2freact 12ms (cache hit)
npm http cache https://registry.npmjs.org/@types%2freact 9ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/solid-js 933ms (cache miss)
npm http cache https://registry.npmjs.org/vue 96ms (cache hit)
npm http cache https://registry.npmjs.org/@babel%2fruntime 13ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/@paper-design%2fshaders 708ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/bytes 45ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/iconv-lite 48ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/path-key 52ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/unpipe 62ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/shebang-command 64ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/fast-deep-equal 67ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/fast-uri 70ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/ip-address 70ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/require-from-string 328ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/json-schema-traverse 329ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/which 331ms (cache updated)
npm http cache https://registry.npmjs.org/react-dom 27ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/@radix-ui%2freact-use-effect-event 366ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/hast-util-from-html-isomorphic 443ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/hast-util-to-text 450ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/mdast-util-newline-to-break 42ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@radix-ui%2freact-accessible-icon 629ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/unist-util-visit-parents 288ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@types%2fkatex 701ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@radix-ui%2freact-use-escape-keydown 704ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@radix-ui%2freact-toolbar 739ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/mdast-util-directive 300ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/micromark-extension-directive 304ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@radix-ui%2freact-one-time-password-field 847ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@radix-ui%2freact-password-toggle-field 855ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@radix-ui%2freact-form 886ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/unist-util-is 280ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@radix-ui%2freact-arrow 922ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/lodash.debounce 290ms (cache revalidated)
npm http cache https://registry.npmjs.org/react 20ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/react-style-singleton 55ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/use-sidecar 57ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/react-remove-scroll-bar 326ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/use-callback-ref 330ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@radix-ui%2freact-use-rect 739ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@radix-ui%2frect 743ms (cache miss)
npm http cache https://registry.npmjs.org/react 18ms (cache hit)
npm http cache https://registry.npmjs.org/react-dom 26ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/react-stately 729ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@internationalized%2fstring 846ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@internationalized%2fdate 1409ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@internationalized%2fnumber 1540ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/encoding 28ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/whatwg-url 153ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/ieee754 407ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/dset 410ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@lukeed%2fcsprng 563ms (cache miss)
npm http cache https://registry.npmjs.org/jiti 21ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/magic-string 50ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/source-map-js 54ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/enhanced-resolve 84ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@jridgewell%2fremapping 229ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@tailwindcss%2foxide-wasm32-wasi 275ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@tailwindcss%2foxide-android-arm64 571ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@tailwindcss%2foxide-win32-x64-msvc 749ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/nanoid 234ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@tailwindcss%2foxide-linux-x64-gnu 852ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@tailwindcss%2foxide-darwin-x64 921ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@tailwindcss%2foxide-freebsd-x64 935ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@tailwindcss%2foxide-darwin-arm64 947ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@tailwindcss%2foxide-linux-arm64-musl 898ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@tailwindcss%2foxide-linux-x64-musl 1010ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@tailwindcss%2foxide-linux-arm64-gnu 1005ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@tailwindcss%2foxide-win32-arm64-msvc 839ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@tailwindcss%2foxide-linux-arm-gnueabihf 807ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/picocolors 309ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/detect-libc 51ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss-linux-arm64-gnu 52ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss-darwin-arm64 53ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss-linux-arm64-musl 32ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss-linux-arm-gnueabihf 36ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss-freebsd-x64 38ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss-android-arm64 39ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@jridgewell%2fgen-mapping 220ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@jridgewell%2ftrace-mapping 222ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss-linux-x64-gnu 304ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss-win32-arm64-msvc 305ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss-win32-x64-msvc 307ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss-darwin-x64 309ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/graceful-fs 310ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@jridgewell%2fsourcemap-codec 211ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/lightningcss-linux-x64-musl 285ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/tapable 341ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/@jridgewell%2fresolve-uri 307ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@vercel%2foidc 715ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/any-promise 314ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/thenify-all 315ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/isexe 87ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/shebang-regex 847ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/forwarded 120ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/side-channel 121ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/ms 129ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/toidentifier 130ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/mime-db 131ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/ee-first 132ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/negotiator 142ms (cache revalidated)
npm http cache https://registry.npmjs.org/path-to-regexp 22ms (cache hit)
npm http cache https://registry.npmjs.org/ms 22ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/media-typer 63ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/ipaddr.js 342ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/is-promise 354ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/wrappy 358ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/inherits 361ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/safer-buffer 312ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/glob-parent 50ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@nodelib%2ffs.stat 248ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@nodelib%2ffs.walk 249ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/merge2 287ms (cache revalidated)
npm http cache https://registry.npmjs.org/picomatch 13ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/is-glob 99ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/braces 101ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@nodelib%2ffs.scandir 474ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/fastq 832ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/run-parallel 317ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/reusify 319ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/queue-microtask 427ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/is-extglob 67ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/jwa 42ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/https-proxy-agent 52ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/json-bigint 311ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/extend 314ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/fetch-blob 49ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/formdata-polyfill 52ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/data-uri-to-buffer 318ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/agent-base 323ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/bignumber.js 139ms (cache updated)
npm http cache https://registry.npmjs.org/@graphql-tools%2futils 104ms (cache hit)
npm http cache https://registry.npmjs.org/@graphql-tools%2futils 136ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/urlpattern-polyfill 376ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@repeaterjs%2frepeater 847ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@repeaterjs%2frepeater 864ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@whatwg-node%2fdisposablestack 866ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@whatwg-node%2fdisposablestack 741ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@whatwg-node%2fevents 870ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@whatwg-node%2fnode-fetch 1708ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@envelop%2ftypes 1728ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@graphql-yoga%2ftyped-event-target 1766ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@graphql-tools%2fmerge 2086ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@fastify%2fbusboy 761ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/buffer-equal-constant-time 1221ms (cache revalidated)
npm http cache https://registry.npmjs.org/@langchain%2fcore 19ms (cache hit)
npm http cache https://registry.npmjs.org/@langchain%2flanggraph-checkpoint 3ms (cache hit)
npm http fetch GET 200 https://registry.npmjs.org/@types%2ftrusted-types 118ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/@lit-labs%2fssr-dom-shim 761ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/@lit-labs%2fssr-dom-shim 767ms (cache miss)
npm http fetch GET 200 https://registry.npmjs.org/fill-range 143ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/to-regex-range 335ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/is-number 50ms (cache revalidated)
npm http fetch GET 200 https://registry.npmjs.org/motion-utils 316ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/motion-dom 439ms (cache updated)
npm http fetch GET 200 https://registry.npmjs.org/thenify 304ms (cache revalidated)
